Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
INDSWFTLAB,Ind-Swift Laboratories Limited,2026-08-11,N/A,₹284.68,₹284.68,₹255.64,20.00%,20%,"₹205,477 Cr",91
HOACFOODS,"HOACFOODS.NS,0P0001SY8L,51000",2026-08-11,N/A,₹804.70,₹804.70,₹770.00,5.00%,5%,"₹4,673 Cr",0
SHEKHAWATI,Shekhawati Industries Limited,2026-08-11,N/A,₹16.52,₹16.52,₹13.23,19.97%,20%,"₹4,726 Cr",2
UCL,"UCL.NS,0P0001E37S,82000",2026-08-11,N/A,₹236.70,₹236.70,₹223.75,4.99%,5%,"₹5,563 Cr",0
AARTECH,Aartech Solonics Limited,2026-08-11,N/A,₹48.53,₹48.53,₹45.80,5.00%,5%,"₹12,797 Cr",0
VINEETLAB,Vineet Laboratories Limited,2026-08-11,N/A,₹37.43,₹37.43,₹35.01,4.99%,5%,"₹5,967 Cr",0
ABMINTLLTD,ABM International Limited,2026-08-11,N/A,₹52.56,₹52.56,₹47.99,20.00%,20%,"₹4,104 Cr",0
RSSOFTWARE,R S Software (India) Limited,2026-08-11,N/A,₹31.56,₹31.56,₹31.00,4.99%,5%,"₹6,766 Cr",0
UMESLTD,Usha Martin Education & Solutions Limited,2026-08-11,N/A,₹5.94,₹5.94,₹5.82,10.00%,10%,"₹1,318 Cr",0
