Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
DHOOTTRANS,Dhoot Transmission Limited,2026-09-11,N/A,₹1728.70,₹1728.70,₹1531.50,10.00%,10%,"₹2,934,899 Cr",59
IBULLSLTD,Indiabulls Limited,2026-09-11,N/A,₹26.14,₹26.14,₹24.31,4.98%,5%,"₹486,256 Cr",329
ASHOKAMET,Ashoka Metcast Limited,2026-09-11,N/A,₹17.20,₹17.20,₹14.01,19.94%,20%,"₹3,568 Cr",15
VINEETLAB,Vineet Laboratories Limited,2026-09-11,N/A,₹37.57,₹37.57,₹35.01,4.97%,5%,"₹5,901 Cr",1
NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd.,2026-09-11,N/A,₹25.15,₹25.15,₹22.31,9.97%,10%,"₹2,607 Cr",0
STLSTRINF,Steel Strips Infrastructures Limited,2026-09-11,N/A,₹21.20,₹21.20,₹18.70,19.98%,20%,"₹1,521 Cr",0
