Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
VIPULLTD,Vipul Limited,2026-02-24,N/A,₹11.60,₹11.60,₹10.70,4.98%,5%,"₹13,536 Cr",18
A2ZINFRA,A2Z Infra Engineering Limited,2026-02-24,N/A,₹15.92,₹15.92,₹14.20,9.94%,10%,"₹23,272 Cr",12
EXXARO,Exxaro Tiles Limited,2026-02-24,N/A,₹7.42,₹7.42,₹6.76,4.95%,5%,"₹27,554 Cr",20
VERTEXPLUS,"VERTEXPLUS.NS,0P0001QK7E,600",2026-02-24,N/A,₹90.30,₹90.30,₹88.00,5.00%,5%,"₹7,670 Cr",0
