Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
GLASSWALL,N/A,2026-09-17,N/A,₹257.82,₹257.82,₹222.42,20.00%,20%,N/A,640
AXISCADES,AXISCADES Technologies Limited,2026-09-17,N/A,₹1852.90,₹1852.90,₹1699.00,10.00%,10%,"₹653,914 Cr",4
WAAREEINDO,Indosolar Limited,2026-09-17,N/A,₹259.25,₹259.25,₹244.50,4.98%,5%,"₹89,366 Cr",2
ISFT,IntraSoft Technologies Limited,2026-09-17,N/A,₹90.26,₹90.26,₹76.34,19.99%,20%,"₹12,220 Cr",2
SBGLP,Suratwwala Business Group Limited,2026-09-17,N/A,₹25.78,₹25.78,₹22.99,19.96%,20%,"₹37,107 Cr",7
ASAHISONG,Asahi Songwon Colors Limited,2026-09-17,N/A,₹365.30,₹365.30,₹352.00,4.99%,5%,"₹35,724 Cr",0
ASTAR,Asian Star Company Limited,2026-09-17,N/A,₹672.80,₹672.80,₹597.95,19.99%,20%,"₹89,386 Cr",0
SRIVASAVI,Srivasavi Adhesive Tapes Limited,2026-09-17,N/A,₹72.75,₹72.75,₹66.10,4.98%,5%,"₹12,588 Cr",0
NGIL,Nakoda Group of Industries Limited,2026-09-17,N/A,₹35.57,₹35.57,₹33.25,9.99%,10%,"₹5,086 Cr",0
