Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
EMAMIREAL,Emami Realty Limited,2026-04-24,N/A,₹90.92,₹90.92,₹75.99,19.99%,20%,"₹39,267 Cr",3
PATTECH,"PATTECH.NS,0P0001QRL8,0",2026-04-24,N/A,₹96.20,₹96.20,₹96.20,4.96%,5%,"₹6,306 Cr",0
QFIL,"QFIL.NS,0P0001QLK0,0",2026-04-24,N/A,₹39.90,₹39.90,₹39.90,5.00%,5%,"₹2,629 Cr",0
