Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
SCPL,Sheetal Cool Products Limited,2026-04-28,N/A,₹353.15,₹353.15,₹340.00,4.99%,5%,"₹31,193 Cr",0
DHANLAXMI,N/A,2026-04-28,N/A,₹33.70,₹33.70,₹28.30,19.93%,20%,"₹7,454 Cr",1
ABANSENT,ABans Enterprises Limited,2026-04-28,N/A,₹33.05,₹33.05,₹31.00,19.96%,20%,N/A,1
CURAA,CURA TECHNOLOGIES LIMITED,2026-04-28,N/A,₹93.88,₹93.88,₹90.00,5.00%,5%,"₹7,641 Cr",0
SONAL,Sonal Mercantile Limited,2026-04-28,N/A,₹104.75,₹104.75,₹104.75,4.96%,5%,N/A,0
