Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
VHLTD,Viceroy Hotels Limited,2026-09-16,N/A,₹126.85,₹126.85,₹116.00,5.00%,5%,"₹80,840 Cr",1
MAXPOSURE,Maxposure Limited,2026-09-16,N/A,₹37.65,₹37.65,₹33.00,19.90%,20%,"₹17,488 Cr",0
RPPL,Rajshree Polypack Limited,2026-09-16,N/A,₹20.99,₹21.00,₹19.15,4.95%,5%,"₹12,928 Cr",0
