Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
AARON,Aaron Industries Limited,2026-07-24,N/A,₹135.25,₹135.25,₹111.50,20.00%,20%,"₹23,514 Cr",4
DSSL,Dynacons Systems & Solutions Limited,2026-07-24,N/A,₹1240.60,₹1240.60,₹1160.00,4.99%,5%,"₹131,153 Cr",0
ORIENTLTD,Orient Press Limited,2026-07-24,N/A,₹89.29,₹89.29,₹73.00,20.00%,20%,"₹7,411 Cr",1
VERA,"VERA.NS,0P0001D4J8,28500",2026-07-24,N/A,₹78.25,₹78.25,₹78.25,4.96%,5%,"₹2,816 Cr",0
MITCON,MITCON Consultancy & Engineering Services Limited,2026-07-24,N/A,₹75.70,₹75.70,₹70.05,4.99%,5%,"₹10,568 Cr",0
HBSL,HB Stockholdings Limited,2026-07-24,N/A,₹49.57,₹49.57,₹48.01,5.00%,5%,"₹2,936 Cr",0
