Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
E2E,E2E Networks Limited,2026-02-25,N/A,₹2563.10,₹2563.10,₹2402.00,5.00%,5%,"₹424,562 Cr",1
A2ZINFRA,A2Z Infra Engineering Limited,2026-02-25,N/A,₹17.51,₹17.51,₹16.53,9.99%,10%,"₹25,596 Cr",19
SECMARK,SecMark Consultancy Limited,2026-02-25,N/A,₹122.04,₹122.04,₹101.70,20.00%,20%,"₹11,103 Cr",1
SUMEETINDS,Sumeet Industries Limited,2026-02-25,N/A,₹24.42,₹24.42,₹21.64,10.00%,10%,"₹106,679 Cr",1
MEGASTAR,Megastar Foods Limited,2026-02-25,N/A,₹224.37,₹224.37,₹204.40,5.00%,5%,"₹21,091 Cr",0
