Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
MPSLTD,MPS Limited,2026-07-22,N/A,₹2564.50,₹2564.50,₹2366.60,20.00%,20%,"₹361,330 Cr",12
EMAMIPAP,Emami Paper Mills Limited,2026-07-22,N/A,₹118.63,₹118.63,₹95.60,20.00%,20%,"₹59,569 Cr",14
FAIRCHEMOR,Fairchem Organics Limited,2026-07-22,N/A,₹737.30,₹737.30,₹691.00,5.00%,5%,"₹77,029 Cr",1
SAAKSHI,"SAAKSHI.NS,0P0001RNFO,11400",2026-07-22,N/A,₹303.45,₹303.45,₹288.00,5.00%,5%,"₹39,794 Cr",0
ESFL,"ESFL.NS,0P0001R76T,10200",2026-07-22,N/A,₹123.90,₹123.90,₹118.00,5.00%,5%,"₹32,110 Cr",0
RBS,"RBS.NS,0P0001SQ7F,28800",2026-07-22,N/A,₹78.75,₹78.75,₹76.00,5.00%,5%,"₹17,647 Cr",0
ARENTERP,Rajdarshan Industries Limited,2026-07-22,N/A,₹41.22,₹41.22,₹36.60,20.00%,20%,"₹1,106 Cr",0
IL&FSENGG,IL&FS Engineering and Construction Company Limited,2026-07-22,N/A,₹28.63,₹28.63,₹27.50,4.99%,5%,"₹31,158 Cr",0
