Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
GNRL,Gujarat Natural Resources Limited,2026-06-25,N/A,₹101.85,₹101.85,₹83.20,19.99%,20%,N/A,36
GOLDTECH,AION-TECH Solutions Limited,2026-06-25,N/A,₹51.88,₹51.88,₹43.24,19.98%,20%,"₹22,552 Cr",6
VCL,Vaxtex Cotfab Limited,2026-06-25,N/A,₹1.32,₹1.32,₹1.23,10.00%,10%,"₹2,013 Cr",6
LOYALTEX,Loyal Textile Mills Limited,2026-06-25,N/A,₹213.31,₹213.31,₹194.50,5.00%,5%,"₹8,527 Cr",0
