Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
GMDCLTD,Gujarat Mineral Development Corporation Limited,2026-04-16,N/A,₹746.75,₹746.75,₹623.25,20.00%,20%,"₹1,970,972 Cr",516
IBULLSLTD,INDIABULLS LIMITED,2026-04-16,N/A,₹16.92,₹16.92,₹14.14,20.00%,20%,"₹313,647 Cr",317
AXISCADES,AXISCADES Technologies Limited,2026-04-16,N/A,₹1797.40,₹1797.40,₹1700.00,4.99%,5%,"₹635,922 Cr",2
MANAKSTEEL,Manaksia Steels Limited,2026-04-16,N/A,₹68.04,₹68.04,₹56.71,20.00%,20%,"₹37,009 Cr",6
TOKYOPLAST,Tokyo Plast International Limited,2026-04-16,N/A,₹89.00,₹89.00,₹74.50,19.99%,20%,"₹7,019 Cr",2
AKIKO,"AKIKO.NS,0P0001T8E9,51200",2026-04-16,N/A,₹212.70,₹212.70,₹208.90,4.99%,5%,"₹6,861 Cr",0
CPS,"CPS.NS,0P0001RJ4S,0",2026-04-16,N/A,₹1034.00,₹1034.00,₹900.00,10.00%,10%,"₹5,234 Cr",0
KARMAENG,Karma Energy Limited,2026-04-16,N/A,₹45.60,₹45.60,₹40.99,9.99%,10%,"₹4,379 Cr",0
SVPGLOB,SVP Global Textiles Limited,2026-04-16,N/A,₹3.19,₹3.19,₹2.76,10.00%,10%,"₹3,349 Cr",2
