Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
INDOCO,Indoco Remedies Limited,2026-06-11,N/A,₹245.95,₹245.95,₹205.00,20.00%,20%,"₹185,905 Cr",110
PPAP,PPAP Automotive Limited,2026-06-11,N/A,₹246.91,₹246.91,₹215.85,20.00%,20%,"₹28,811 Cr",15
BEWLTD,"BEWLTD.NS,0P0001N6OA,2250",2026-06-11,N/A,₹66.55,₹66.55,₹63.60,10.00%,10%,"₹155,601 Cr",0
