Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
EASEMYTRIP,Easy Trip Planners Limited,2026-02-17,N/A,₹9.50,₹9.50,₹7.96,19.95%,20%,"₹286,766 Cr","5,939"
UNIECOM,UNICOMMERCE ESOLUTIONS L,2026-02-17,N/A,₹118.62,₹118.62,₹98.93,20.00%,20%,"₹109,641 Cr",94
KOTHARIPRO,Kothari Products Limited,2026-02-17,N/A,₹71.59,₹71.59,₹61.00,20.00%,20%,"₹35,743 Cr",1
NORBTEAEXP,Norben Tea & Exports Limited,2026-02-17,N/A,₹84.80,₹84.80,₹80.77,4.99%,5%,"₹10,941 Cr",0
SELMC,SEL Manufacturing Company Limited,2026-02-17,N/A,₹30.56,₹30.56,₹28.05,4.98%,5%,"₹8,328 Cr",0
SOMATEX,Soma Textiles & Industries Limited,2026-02-17,N/A,₹115.87,₹115.87,₹115.87,4.99%,5%,"₹32,674 Cr",0
