Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
SUVEN,Suven Life Sciences Limited,2026-05-18,N/A,₹253.38,₹253.38,₹209.71,20.00%,20%,"₹552,846 Cr",173
FCL,Fineotex Chemical Limited,2026-05-18,N/A,₹30.52,₹30.52,₹26.50,19.97%,20%,"₹294,987 Cr",990
VENUSREM,Venus Remedies Limited,2026-05-18,N/A,₹957.35,₹957.35,₹880.05,5.00%,5%,"₹106,339 Cr",1
KODYTECH,"KODYTECH.NS,0P0001RM18,8200",2026-05-18,N/A,₹893.75,₹893.75,₹855.00,5.00%,5%,"₹375,607 Cr",0
CHEMBOND,Chembond Material Technologies Limited,2026-05-18,N/A,₹186.75,₹186.75,₹169.00,5.00%,5%,"₹20,845 Cr",1
DURLAX,"DURLAX.NS,0P0001T7GR,332000",2026-05-18,N/A,₹54.10,₹54.10,₹54.10,4.95%,5%,"₹11,639 Cr",1
PIONRINV,Pioneer Investcorp Limited,2026-05-18,N/A,₹119.90,₹119.90,₹109.00,10.00%,10%,N/A,0
TARAPUR,Tarapur Transformers Limited,2026-05-18,N/A,₹22.28,₹22.28,₹20.21,5.00%,5%,"₹3,591 Cr",0
MAKS,"MAKS.NS,0P0001PQT4,0",2026-05-18,N/A,₹27.30,₹27.30,₹27.30,5.00%,5%,"₹3,620 Cr",0
