Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
DMCC,DMCC Speciality Chemicals Limited,2026-04-13,N/A,₹268.68,₹268.68,₹225.01,20.00%,20%,"₹55,716 Cr",6
JKIPL,JINKUSHAL INDUSTRIES LTD,2026-04-13,N/A,₹65.83,₹65.83,₹55.50,20.00%,20%,"₹20,923 Cr",13
ZENITHEXPO,Zenith Exports Limited,2026-04-13,N/A,₹217.41,₹217.41,₹209.35,10.00%,10%,"₹9,738 Cr",0
