Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
RELAXO,Relaxo Footwears Limited,2026-07-17,N/A,₹439.95,₹439.95,₹363.70,19.99%,20%,"₹909,020 Cr",357
LASERPOWER,LASER POWER & INFRA LTD,2026-07-17,N/A,₹288.66,₹288.66,₹270.50,10.00%,10%,"₹336,305 Cr",80
AKIKO,"AKIKO.NS,0P0001T8E9,51200",2026-07-17,N/A,₹320.05,₹320.05,₹304.85,4.99%,5%,"₹6,861 Cr",1
KHADIM,Khadim India Limited,2026-07-17,N/A,₹99.24,₹99.24,₹92.55,4.99%,5%,"₹15,138 Cr",0
MMWL,Media Matrix Worldwide Limited,2026-07-17,N/A,₹14.14,₹14.14,₹13.31,4.97%,5%,N/A,2
NOVAAGRI,Nova Agritech Limited,2026-07-17,N/A,₹23.73,₹23.74,₹22.06,4.95%,5%,"₹17,581 Cr",1
CAPTRUST,Capital Trust Limited,2026-07-17,N/A,₹13.33,₹13.33,₹12.70,4.96%,5%,"₹3,748 Cr",1
