Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
NIRMAN,"NIRMAN.NS,0P0001QMW0,89400",2026-02-06,N/A,₹63.50,₹63.50,₹63.45,9.96%,10%,"₹27,639 Cr",2
PRESSTONIC,"PRESSTONIC.NS,0P0001S1YY,16000",2026-02-06,N/A,₹53.25,₹53.25,₹42.00,19.93%,20%,"₹8,542 Cr",2
NIRAJISPAT,Niraj Ispat Industries Limited,2026-02-06,N/A,₹257.41,₹257.41,₹244.51,20.00%,20%,"₹1,282 Cr",0
