Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
TIRUPATIFL,Tirupati Forge Limited,2026-06-29,N/A,₹58.03,₹58.03,₹49.10,20.00%,20%,"₹56,920 Cr",50
MODINATUR,Modi Naturals Limited,2026-06-29,N/A,₹419.80,₹419.80,₹410.95,4.99%,5%,"₹46,364 Cr",0
