Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
BHAGYANGR,Bhagyanagar India Limited,2026-03-02,N/A,₹164.89,₹164.89,₹142.90,10.00%,10%,"₹43,783 Cr",8
MCL,Madhav Copper Limited,2026-03-02,N/A,₹66.67,₹66.67,₹60.40,4.99%,5%,"₹15,020 Cr",1
DHRUV,Dhruv Consultancy Services Limited,2026-03-02,N/A,₹30.48,₹30.48,₹25.75,10.00%,10%,"₹4,798 Cr",2
