Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
IRMENERGY,IRM Energy Limited,2026-04-22,N/A,₹252.66,₹252.66,₹211.99,20.00%,20%,"₹86,105 Cr",75
AMBEY,"AMBEY.NS,0P0001T9YH,138000",2026-04-22,N/A,₹35.15,₹35.15,₹30.50,19.97%,20%,"₹15,912 Cr",4
DANGEE,Dangee Dums Limited,2026-04-22,N/A,₹4.51,₹4.51,₹3.67,19.95%,20%,"₹5,764 Cr",17
ROLLT,Rollatainers Limited,2026-04-22,N/A,₹1.76,₹1.76,₹1.76,10.00%,10%,"₹3,654 Cr",6
DHTL,"DHTL.NS,0P0001SBAD,16800",2026-04-22,N/A,₹42.00,₹42.00,₹42.00,5.00%,5%,"₹2,731 Cr",0
