Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
LANDMARK,Landmark Cars Limited,2026-07-14,N/A,₹507.45,₹507.45,₹416.50,19.99%,20%,"₹170,840 Cr",99
RMDRIP,R M DRIP & SPRINK SYS LTD,2026-07-14,N/A,₹19.81,₹19.81,₹18.57,4.98%,5%,"₹70,304 Cr",22
SHRADHA,Shradha Realty Limited,2026-07-14,N/A,₹35.54,₹35.54,₹28.40,19.99%,20%,"₹17,296 Cr",6
VETO,Veto Switchgears and Cables Limited,2026-07-14,N/A,₹128.74,₹128.74,₹120.56,5.00%,5%,"₹20,355 Cr",1
