Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
MVKAGRO,"MVKAGRO.NS,0P0001SHLC,55200",2026-07-16,N/A,₹406.30,₹406.30,₹374.55,9.99%,10%,"₹7,348 Cr",1
AKIKO,"AKIKO.NS,0P0001T8E9,51200",2026-07-16,N/A,₹306.65,₹306.65,₹293.00,5.00%,5%,"₹6,861 Cr",1
AARNAV,Aarnav Fashions Limited,2026-07-16,N/A,₹31.35,₹31.35,₹26.96,19.98%,20%,N/A,6
VASCONEQ,Vascon Engineers Limited,2026-07-16,N/A,₹34.15,₹34.15,₹32.07,4.98%,5%,"₹65,839 Cr",3
PRADPME,Pradeep Metals Limited,2026-07-16,N/A,₹524.70,₹524.70,₹483.10,4.99%,5%,N/A,0
POLYSIL,"POLYSIL.NS,0P0001SDK5,4000",2026-07-16,N/A,₹122.65,₹122.65,₹111.50,10.00%,10%,"₹3,059 Cr",0
SUTLEJTEX,Sutlej Textiles and Industries Limited,2026-07-16,N/A,₹38.86,₹38.86,₹37.15,5.00%,5%,"₹53,547 Cr",1
PIONRINV,Pioneer Investcorp Limited,2026-07-16,N/A,₹93.69,₹93.69,₹78.00,19.99%,20%,N/A,0
HOMESFY,"HOMESFY.NS,0P0001Q9NP,600",2026-07-16,N/A,₹122.85,₹122.85,₹122.85,5.00%,5%,"₹17,727 Cr",0
