Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
ARROWGREEN,Arrow Greentech Limited,2026-03-30,N/A,₹464.20,₹464.20,₹380.00,19.99%,20%,"₹57,708 Cr",9
SOMATEX,Soma Textiles & Industries Limited,2026-03-30,N/A,₹90.62,₹90.62,₹84.50,4.99%,5%,"₹25,554 Cr",0
