Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
GANDHAR,Gandhar Oil Refinery (India) Limited,2026-07-23,N/A,₹283.00,₹283.42,₹268.22,19.82%,20%,"₹229,056 Cr",251
ASIANTILES,Asian Granito India Limited,2026-07-23,N/A,₹52.10,₹52.10,₹42.92,19.99%,20%,"₹127,663 Cr",532
PANAMAPET,Panama Petrochem Limited,2026-07-23,N/A,₹502.70,₹502.70,₹470.20,10.00%,10%,"₹251,425 Cr",15
TECHNVISN,TechNVision Ventures Limited,2026-07-23,N/A,₹4429.90,₹4429.90,₹3798.90,20.00%,20%,N/A,0
TIPSFILMS,Tips Films Limited,2026-07-23,N/A,₹375.10,₹375.10,₹316.25,19.99%,20%,"₹13,459 Cr",1
BHAGERIA,Bhageria Industries Limited,2026-07-23,N/A,₹228.12,₹228.12,₹228.12,5.00%,5%,"₹82,636 Cr",0
ORBTEXP,Orbit Exports Limited,2026-07-23,N/A,₹232.09,₹232.09,₹216.28,5.00%,5%,"₹51,070 Cr",0
MODTHREAD,Modern Threads (India) Limited,2026-07-23,N/A,₹49.56,₹49.56,₹47.00,9.99%,10%,"₹14,305 Cr",0
