Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
GVPIL,GE Power India Limited,2026-02-12,N/A,₹399.75,₹399.75,₹382.20,19.99%,20%,"₹223,056 Cr",22
HAPPYFORGE,HAPPY FORGINGS LIMITED,2026-02-12,N/A,₹1286.60,₹1286.60,₹1180.00,9.99%,10%,"₹1,007,307 Cr",4
CROWN,Crown Lifters Limited,2026-02-12,N/A,₹155.47,₹155.47,₹129.56,20.00%,20%,"₹14,471 Cr",2
