Symbol,Company Name,Date,Open,Close,High,Low,Change %,Circuit Limit,Market Cap,Volume
RAMCOSYS,Ramco Systems Limited,2026-06-24,N/A,₹673.80,₹673.80,₹562.00,20.00%,20%,"₹210,190 Cr",98
BTTL,Bhilwara Technical Textiles Limited,2026-06-24,N/A,₹42.79,₹42.79,₹37.05,19.99%,20%,"₹20,732 Cr",6
AIROLAM,Airo Lam Limited,2026-06-24,N/A,₹102.58,₹102.58,₹85.21,19.99%,20%,"₹12,773 Cr",1
PATINTLOG,Patel Integrated Logistics Limited,2026-06-24,N/A,₹15.20,₹15.20,₹15.00,4.97%,5%,"₹8,779 Cr",3
KOTYARK,KOTYARK INDUSTRIES LTD,2026-06-24,N/A,₹43.30,₹43.30,₹43.25,4.97%,5%,"₹40,636 Cr",0
UCL,"UCL.NS,0P0001E37S,82000",2026-06-24,N/A,₹177.45,₹177.45,₹160.60,5.00%,5%,"₹5,563 Cr",0
ITALIANE,"ITALIANE.NS,0P0001SC4D,20000",2026-06-24,N/A,₹35.20,₹35.20,₹32.00,10.00%,10%,"₹4,115 Cr",0
